id,session_id,event_time_ms,screen_id,dwell_ms,hora_sessao,dia_semana,timestamp,presence_detect,perfil_usuario
680,76,78641,INICIO,4802,13,Saturday,2025-11-15 13:39:42,1,engajado
681,76,83865,PROMOCOES,4604,13,Saturday,2025-11-15 13:39:47,1,engajado
682,76,88578,CATALOGO,6536,13,Saturday,2025-11-15 13:39:52,1,engajado
683,76,95413,PROMOCOES,12468,13,Saturday,2025-11-15 13:39:59,1,engajado
684,76,108487,CATALOGO,10930,13,Saturday,2025-11-15 13:40:12,1,engajado
685,77,1696,INICIO,4194,14,Saturday,2025-11-15 14:50:49,1,engajado
686,77,6458,CATALOGO,15260,14,Saturday,2025-11-15 14:50:54,1,engajado
687,77,22325,PROMOCOES,10119,14,Saturday,2025-11-15 14:51:10,1,engajado
688,77,33100,CATALOGO,13286,14,Saturday,2025-11-15 14:51:21,1,engajado
689,77,46861,PROMOCOES,9216,14,Saturday,2025-11-15 14:51:34,1,engajado
690,77,56628,CATALOGO,5248,14,Saturday,2025-11-15 14:51:44,1,engajado
691,77,62411,CATALOGO,15217,14,Saturday,2025-11-15 14:51:50,1,engajado
692,77,78032,PROMOCOES,4615,14,Saturday,2025-11-15 14:52:06,1,engajado
693,77,82780,CATALOGO,7722,14,Saturday,2025-11-15 14:52:10,1,engajado
694,77,91051,PROMOCOES,13499,14,Saturday,2025-11-15 14:52:19,1,engajado
695,77,104770,CATALOGO,12597,14,Saturday,2025-11-15 14:52:32,1,engajado
696,78,743,INICIO,3454,11,Wednesday,2025-11-19 11:50:13,1,comparador
697,78,4842,CATALOGO,6996,11,Wednesday,2025-11-19 11:50:17,1,comparador
698,78,12237,PROMOCOES,7360,11,Wednesday,2025-11-19 11:50:25,1,comparador
699,78,19970,PROMOCOES,1586,11,Wednesday,2025-11-19 11:50:32,1,comparador
700,78,21753,CATALOGO,9320,11,Wednesday,2025-11-19 11:50:34,1,comparador
701,78,31594,PROMOCOES,14019,11,Wednesday,2025-11-19 11:50:44,1,comparador
702,78,45842,CATALOGO,9668,11,Wednesday,2025-11-19 11:50:58,1,comparador
703,78,55745,PROMOCOES,6646,11,Wednesday,2025-11-19 11:51:08,1,comparador
704,78,63183,CATALOGO,3620,11,Wednesday,2025-11-19 11:51:16,1,comparador
705,78,67048,PROMOCOES,7635,11,Wednesday,2025-11-19 11:51:20,1,comparador
706,78,75245,CATALOGO,13594,11,Wednesday,2025-11-19 11:51:28,1,comparador
707,78,89034,PROMOCOES,7994,11,Wednesday,2025-11-19 11:51:42,1,comparador
708,78,97505,CATALOGO,4608,11,Wednesday,2025-11-19 11:51:50,1,comparador
709,79,759,INICIO,300,19,Monday,2025-11-24 19:40:42,1,passante
710,79,1375,CATALOGO,4573,19,Monday,2025-11-24 19:40:43,1,passante
711,79,6378,PROMOCOES,1949,19,Monday,2025-11-24 19:40:48,1,passante
712,79,9006,CATALOGO,4118,19,Monday,2025-11-24 19:40:51,1,passante
713,79,13575,PROMOCOES,2518,19,Monday,2025-11-24 19:40:55,1,passante
714,80,1328,INICIO,2694,15,Tuesday,2025-11-04 15:29:01,0,curioso
715,80,4257,PROMOCOES,4021,15,Tuesday,2025-11-04 15:29:04,0,curioso
716,80,8658,INICIO,4929,15,Tuesday,2025-11-04 15:29:08,0,curioso
717,80,14056,CATALOGO,3251,15,Tuesday,2025-11-04 15:29:14,0,curioso
718,80,17576,INICIO,4560,15,Tuesday,2025-11-04 15:29:17,0,curioso
719,80,22876,CATALOGO,6429,15,Tuesday,2025-11-04 15:29:22,0,curioso
720,80,30076,INICIO,2306,15,Tuesday,2025-11-04 15:29:30,0,curioso
721,80,32579,INICIO,2472,15,Tuesday,2025-11-04 15:29:32,0,curioso
722,81,1041,INICIO,3077,14,Saturday,2025-11-01 14:55:28,1,curioso
723,81,4452,CATALOGO,6859,14,Saturday,2025-11-01 14:55:31,1,curioso
724,81,11731,PROMOCOES,4307,14,Saturday,2025-11-01 14:55:38,1,curioso
725,81,16444,INICIO,3245,14,Saturday,2025-11-01 14:55:43,1,curioso
726,81,19925,CATALOGO,2863,14,Saturday,2025-11-01 14:55:46,1,curioso
727,81,23581,INICIO,2871,14,Saturday,2025-11-01 14:55:50,1,curioso
728,81,27217,CATALOGO,6937,14,Saturday,2025-11-01 14:55:54,1,curioso
729,81,34613,PROMOCOES,4404,14,Saturday,2025-11-01 14:56:01,1,curioso
730,81,39538,CATALOGO,5967,14,Saturday,2025-11-01 14:56:06,1,curioso
731,81,46058,PROMOCOES,5590,14,Saturday,2025-11-01 14:56:13,1,curioso
732,82,845,INICIO,3238,15,Sunday,2025-11-30 15:15:17,1,curioso
733,82,4798,CATALOGO,3611,15,Sunday,2025-11-30 15:15:21,1,curioso
734,82,8536,PROMOCOES,3369,15,Sunday,2025-11-30 15:15:25,1,curioso
735,82,12679,CATALOGO,7943,15,Sunday,2025-11-30 15:15:29,1,curioso
736,82,20915,PROMOCOES,6970,15,Sunday,2025-11-30 15:15:37,1,curioso
737,82,28287,CATALOGO,7936,15,Sunday,2025-11-30 15:15:45,1,curioso
738,82,36568,PROMOCOES,2394,15,Sunday,2025-11-30 15:15:53,1,curioso
739,82,39177,INICIO,2751,15,Sunday,2025-11-30 15:15:56,1,curioso
740,82,42040,PROMOCOES,4560,15,Sunday,2025-11-30 15:15:59,1,curioso
741,82,47024,INICIO,3831,15,Sunday,2025-11-30 15:16:04,1,curioso
742,83,556,INICIO,903,9,Saturday,2025-11-15 09:01:37,1,passante
743,83,1599,PROMOCOES,3264,9,Saturday,2025-11-15 09:01:38,1,passante
744,83,5256,CATALOGO,2680,9,Saturday,2025-11-15 09:01:42,1,passante
745,84,842,INICIO,2327,20,Thursday,2025-11-13 20:39:09,1,curioso
746,84,3428,CATALOGO,6880,20,Thursday,2025-11-13 20:39:12,1,curioso
747,84,10808,PROMOCOES,5180,20,Thursday,2025-11-13 20:39:19,1,curioso
748,84,16746,INICIO,1556,20,Thursday,2025-11-13 20:39:25,1,curioso
749,84,18849,PROMOCOES,5295,20,Thursday,2025-11-13 20:39:27,1,curioso
750,84,24332,PROMOCOES,4574,20,Thursday,2025-11-13 20:39:33,1,curioso
751,84,29124,CATALOGO,5332,20,Thursday,2025-11-13 20:39:38,1,curioso
752,85,1183,INICIO,1173,15,Saturday,2025-11-22 15:31:23,1,passante
753,85,2731,PROMOCOES,3765,15,Saturday,2025-11-22 15:31:24,1,passante
754,85,6939,CATALOGO,4449,15,Saturday,2025-11-22 15:31:28,1,passante
755,85,11766,CATALOGO,2779,15,Saturday,2025-11-22 15:31:33,1,passante
756,85,15287,INICIO,3124,15,Saturday,2025-11-22 15:31:37,1,passante
757,86,2850,INICIO,2238,11,Thursday,2025-11-27 11:16:51,1,passante
758,86,5190,INICIO,2153,11,Thursday,2025-11-27 11:16:54,1,passante
759,86,7455,CATALOGO,2032,11,Thursday,2025-11-27 11:16:56,1,passante
760,87,1419,INICIO,2138,19,Saturday,2025-11-01 19:47:42,1,comparador
761,87,4083,PROMOCOES,5613,19,Saturday,2025-11-01 19:47:45,1,comparador
762,87,10381,CATALOGO,15923,19,Saturday,2025-11-01 19:47:51,1,comparador
763,87,26918,PROMOCOES,10016,19,Saturday,2025-11-01 19:48:07,1,comparador
764,87,37562,PROMOCOES,8692,19,Saturday,2025-11-01 19:48:18,1,comparador
765,87,46764,CATALOGO,7217,19,Saturday,2025-11-01 19:48:27,1,comparador
766,87,54399,PROMOCOES,8531,19,Saturday,2025-11-01 19:48:35,1,comparador
767,87,63596,CATALOGO,8024,19,Saturday,2025-11-01 19:48:44,1,comparador
768,87,72031,PROMOCOES,9827,19,Saturday,2025-11-01 19:48:53,1,comparador
769,87,82206,CATALOGO,6577,19,Saturday,2025-11-01 19:49:03,1,comparador
770,87,89083,PROMOCOES,6094,19,Saturday,2025-11-01 19:49:10,1,comparador
771,87,95836,CATALOGO,10012,19,Saturday,2025-11-01 19:49:16,1,comparador
772,87,106367,INICIO,2090,19,Saturday,2025-11-01 19:49:27,1,comparador
773,87,109111,CATALOGO,13824,19,Saturday,2025-11-01 19:49:30,1,comparador
774,87,123378,INICIO,614,19,Saturday,2025-11-01 19:49:44,1,comparador
775,87,124765,CATALOGO,9775,19,Saturday,2025-11-01 19:49:45,1,comparador
776,88,679,INICIO,987,15,Saturday,2025-11-15 15:45:17,0,passante
777,88,2298,CATALOGO,3877,15,Saturday,2025-11-15 15:45:19,0,passante
778,88,6361,CATALOGO,2324,15,Saturday,2025-11-15 15:45:23,0,passante
779,89,1694,INICIO,2929,17,Sunday,2025-11-02 17:42:09,1,engajado
780,89,5057,CATALOGO,18594,17,Sunday,2025-11-02 17:42:13,1,engajado
781,89,24029,CATALOGO,14029,17,Sunday,2025-11-02 17:42:32,1,engajado
782,89,38756,CATALOGO,11248,17,Sunday,2025-11-02 17:42:46,1,engajado
783,89,50212,CATALOGO,8006,17,Sunday,2025-11-02 17:42:58,1,engajado
784,89,58866,PROMOCOES,9648,17,Sunday,2025-11-02 17:43:06,1,engajado
785,89,68826,CATALOGO,4380,17,Sunday,2025-11-02 17:43:16,1,engajado
786,89,73398,CATALOGO,13786,17,Sunday,2025-11-02 17:43:21,1,engajado
787,89,87595,PROMOCOES,8717,17,Sunday,2025-11-02 17:43:35,1,engajado
788,89,96747,INICIO,3593,17,Sunday,2025-11-02 17:43:44,1,engajado
789,89,100694,PROMOCOES,8244,17,Sunday,2025-11-02 17:43:48,1,engajado
790,90,1523,INICIO,2153,17,Saturday,2025-11-01 17:35:48,1,comparador
791,90,3880,PROMOCOES,8297,17,Saturday,2025-11-01 17:35:50,1,comparador
792,90,12504,CATALOGO,10417,17,Saturday,2025-11-01 17:35:59,1,comparador
793,90,23431,PROMOCOES,5051,17,Saturday,2025-11-01 17:36:10,1,comparador
794,90,29178,CATALOGO,6323,17,Saturday,2025-11-01 17:36:16,1,comparador
795,90,35677,INICIO,3586,17,Saturday,2025-11-01 17:36:22,1,comparador
796,90,39817,PROMOCOES,10551,17,Saturday,2025-11-01 17:36:26,1,comparador
797,90,50562,CATALOGO,11502,17,Saturday,2025-11-01 17:36:37,1,comparador
798,90,62207,PROMOCOES,5635,17,Saturday,2025-11-01 17:36:49,1,comparador
799,90,67993,CATALOGO,4188,17,Saturday,2025-11-01 17:36:54,1,comparador
800,90,72685,PROMOCOES,5505,17,Saturday,2025-11-01 17:36:59,1,comparador
801,90,78681,CATALOGO,11134,17,Saturday,2025-11-01 17:37:05,1,comparador
802,90,90106,PROMOCOES,9845,17,Saturday,2025-11-01 17:37:17,1,comparador
803,90,100507,CATALOGO,14748,17,Saturday,2025-11-01 17:37:27,1,comparador
804,90,115606,PROMOCOES,8900,17,Saturday,2025-11-01 17:37:42,1,comparador
805,90,125116,CATALOGO,8820,17,Saturday,2025-11-01 17:37:52,1,comparador
806,90,134322,PROMOCOES,7666,17,Saturday,2025-11-01 17:38:01,1,comparador
807,90,142517,CATALOGO,13200,17,Saturday,2025-11-01 17:38:09,1,comparador
808,91,2485,INICIO,2190,20,Saturday,2025-11-01 20:22:32,1,curioso
809,91,5354,CATALOGO,5797,20,Saturday,2025-11-01 20:22:35,1,curioso
810,91,11577,PROMOCOES,5609,20,Saturday,2025-11-01 20:22:41,1,curioso
811,91,17316,CATALOGO,7154,20,Saturday,2025-11-01 20:22:47,1,curioso
812,91,25053,PROMOCOES,4487,20,Saturday,2025-11-01 20:22:55,1,curioso
813,91,30238,PROMOCOES,5679,20,Saturday,2025-11-01 20:23:00,1,curioso
814,91,36689,INICIO,2925,20,Saturday,2025-11-01 20:23:06,1,curioso
815,91,40260,PROMOCOES,5441,20,Saturday,2025-11-01 20:23:10,1,curioso
816,91,46025,CATALOGO,6578,20,Saturday,2025-11-01 20:23:16,1,curioso
817,92,2923,INICIO,2886,16,Wednesday,2025-11-26 16:51:49,1,engajado
818,92,6486,CATALOGO,2752,16,Wednesday,2025-11-26 16:51:53,1,engajado
819,92,9530,PROMOCOES,11948,16,Wednesday,2025-11-26 16:51:56,1,engajado
820,92,22133,CATALOGO,2142,16,Wednesday,2025-11-26 16:52:09,1,engajado
821,92,24877,INICIO,5909,16,Wednesday,2025-11-26 16:52:11,1,engajado
822,92,30906,CATALOGO,13875,16,Wednesday,2025-11-26 16:52:17,1,engajado
823,92,44881,PROMOCOES,4902,16,Wednesday,2025-11-26 16:52:31,1,engajado
824,92,50231,CATALOGO,7235,16,Wednesday,2025-11-26 16:52:37,1,engajado
825,92,57897,INICIO,5404,16,Wednesday,2025-11-26 16:52:44,1,engajado
826,92,63546,PROMOCOES,12750,16,Wednesday,2025-11-26 16:52:50,1,engajado
827,92,76934,CATALOGO,15750,16,Wednesday,2025-11-26 16:53:03,1,engajado
828,92,93462,PROMOCOES,8288,16,Wednesday,2025-11-26 16:53:20,1,engajado
829,92,101953,CATALOGO,7191,16,Wednesday,2025-11-26 16:53:28,1,engajado
830,93,1961,INICIO,3960,20,Thursday,2025-11-20 20:44:57,1,comparador
831,93,6624,PROMOCOES,4475,20,Thursday,2025-11-20 20:45:02,1,comparador
832,93,11500,CATALOGO,13941,20,Thursday,2025-11-20 20:45:07,1,comparador
833,93,25542,PROMOCOES,10836,20,Thursday,2025-11-20 20:45:21,1,comparador
834,93,37059,INICIO,1747,20,Thursday,2025-11-20 20:45:33,1,comparador
835,93,39522,CATALOGO,11737,20,Thursday,2025-11-20 20:45:35,1,comparador
836,93,52013,PROMOCOES,4153,20,Thursday,2025-11-20 20:45:48,1,comparador
837,93,56774,CATALOGO,9924,20,Thursday,2025-11-20 20:45:52,1,comparador
838,93,67125,PROMOCOES,5789,20,Thursday,2025-11-20 20:46:03,1,comparador
839,93,73104,CATALOGO,7274,20,Thursday,2025-11-20 20:46:09,1,comparador
840,93,80821,PROMOCOES,3749,20,Thursday,2025-11-20 20:46:16,1,comparador
841,93,84941,CATALOGO,8863,20,Thursday,2025-11-20 20:46:20,1,comparador
842,93,94014,PROMOCOES,5388,20,Thursday,2025-11-20 20:46:30,1,comparador
843,93,99551,CATALOGO,8992,20,Thursday,2025-11-20 20:46:35,1,comparador
844,93,109066,PROMOCOES,300,20,Thursday,2025-11-20 20:46:45,1,comparador
845,93,109853,CATALOGO,5340,20,Thursday,2025-11-20 20:46:45,1,comparador
846,93,115884,PROMOCOES,11976,20,Thursday,2025-11-20 20:46:51,1,comparador
847,93,128190,CATALOGO,16054,20,Thursday,2025-11-20 20:47:04,1,comparador
848,93,144645,INICIO,2691,20,Thursday,2025-11-20 20:47:20,1,comparador
849,94,1884,INICIO,979,10,Thursday,2025-11-06 10:35:58,1,passante
850,94,2994,CATALOGO,2248,10,Thursday,2025-11-06 10:35:59,1,passante
851,94,6011,INICIO,1769,10,Thursday,2025-11-06 10:36:03,1,passante
852,95,1718,INICIO,1701,20,Thursday,2025-11-13 20:16:43,1,comparador
853,95,3569,CATALOGO,6129,20,Thursday,2025-11-13 20:16:45,1,comparador
854,95,9853,PROMOCOES,6929,20,Thursday,2025-11-13 20:16:51,1,comparador
855,95,17319,CATALOGO,12195,20,Thursday,2025-11-13 20:16:59,1,comparador
856,95,30105,PROMOCOES,4242,20,Thursday,2025-11-13 20:17:12,1,comparador
857,95,34473,CATALOGO,3786,20,Thursday,2025-11-13 20:17:16,1,comparador
858,95,38843,PROMOCOES,1708,20,Thursday,2025-11-13 20:17:20,1,comparador
859,95,40966,CATALOGO,2694,20,Thursday,2025-11-13 20:17:22,1,comparador
860,95,44031,CATALOGO,11348,20,Thursday,2025-11-13 20:17:26,1,comparador
861,95,56036,PROMOCOES,5973,20,Thursday,2025-11-13 20:17:38,1,comparador
862,95,62300,CATALOGO,12485,20,Thursday,2025-11-13 20:17:44,1,comparador
863,95,75154,PROMOCOES,7519,20,Thursday,2025-11-13 20:17:57,1,comparador
864,95,83350,CATALOGO,16643,20,Thursday,2025-11-13 20:18:05,1,comparador
865,95,100776,CATALOGO,6870,20,Thursday,2025-11-13 20:18:22,1,comparador
866,96,2845,INICIO,1626,21,Monday,2025-11-17 21:33:28,1,engajado
867,96,5058,CATALOGO,5806,21,Monday,2025-11-17 21:33:31,1,engajado
868,96,10999,PROMOCOES,12612,21,Monday,2025-11-17 21:33:36,1,engajado
869,96,24240,CATALOGO,9552,21,Monday,2025-11-17 21:33:50,1,engajado
870,96,34015,PROMOCOES,5250,21,Monday,2025-11-17 21:34:00,1,engajado
871,96,39824,CATALOGO,22653,21,Monday,2025-11-17 21:34:05,1,engajado
872,96,62774,CATALOGO,10950,21,Monday,2025-11-17 21:34:28,1,engajado
873,96,74257,INICIO,3589,21,Monday,2025-11-17 21:34:40,1,engajado
874,96,78588,CATALOGO,9547,21,Monday,2025-11-17 21:34:44,1,engajado
875,96,88844,PROMOCOES,14631,21,Monday,2025-11-17 21:34:54,1,engajado
876,96,103643,INICIO,2233,21,Monday,2025-11-17 21:35:09,1,engajado
877,96,106545,CATALOGO,10519,21,Monday,2025-11-17 21:35:12,1,engajado
878,96,117633,PROMOCOES,11141,21,Monday,2025-11-17 21:35:23,1,engajado
879,96,128886,CATALOGO,8518,21,Monday,2025-11-17 21:35:34,1,engajado
880,96,137933,CATALOGO,8602,21,Monday,2025-11-17 21:35:43,1,engajado
881,97,1671,INICIO,6244,9,Sunday,2025-11-23 09:36:50,1,engajado
882,97,8285,CATALOGO,6389,9,Sunday,2025-11-23 09:36:57,1,engajado
883,97,15271,PROMOCOES,7182,9,Sunday,2025-11-23 09:37:04,1,engajado
884,97,22965,INICIO,4155,9,Sunday,2025-11-23 09:37:11,1,engajado
885,97,27843,CATALOGO,8726,9,Sunday,2025-11-23 09:37:16,1,engajado
886,97,37008,PROMOCOES,10743,9,Sunday,2025-11-23 09:37:26,1,engajado
887,97,47901,CATALOGO,19495,9,Sunday,2025-11-23 09:37:36,1,engajado
888,97,67516,PROMOCOES,5947,9,Sunday,2025-11-23 09:37:56,1,engajado
889,97,73873,CATALOGO,16355,9,Sunday,2025-11-23 09:38:02,1,engajado
890,98,2977,INICIO,510,16,Sunday,2025-11-09 16:17:48,1,passante
891,98,3779,CATALOGO,3875,16,Sunday,2025-11-09 16:17:49,1,passante
892,98,8250,PROMOCOES,2076,16,Sunday,2025-11-09 16:17:54,1,passante
893,98,10808,CATALOGO,2414,16,Sunday,2025-11-09 16:17:56,1,passante
894,98,13640,PROMOCOES,2454,16,Sunday,2025-11-09 16:17:59,1,passante
895,98,16607,INICIO,2233,16,Sunday,2025-11-09 16:18:02,1,passante
896,99,1315,INICIO,676,9,Friday,2025-11-07 09:29:04,1,comparador
897,99,2566,CATALOGO,8813,9,Friday,2025-11-07 09:29:05,1,comparador
898,99,11510,PROMOCOES,6840,9,Friday,2025-11-07 09:29:14,1,comparador
899,99,18950,CATALOGO,13109,9,Friday,2025-11-07 09:29:21,1,comparador
900,99,32759,PROMOCOES,13448,9,Friday,2025-11-07 09:29:35,1,comparador
901,99,46659,CATALOGO,14586,9,Friday,2025-11-07 09:29:49,1,comparador
902,99,61437,PROMOCOES,4930,9,Friday,2025-11-07 09:30:04,1,comparador
903,99,66862,INICIO,2844,9,Friday,2025-11-07 09:30:09,1,comparador
904,99,70025,PROMOCOES,3852,9,Friday,2025-11-07 09:30:13,1,comparador
905,99,74639,CATALOGO,11364,9,Friday,2025-11-07 09:30:17,1,comparador
906,99,86628,INICIO,3119,9,Friday,2025-11-07 09:30:29,1,comparador
907,99,90545,INICIO,2981,9,Friday,2025-11-07 09:30:33,1,comparador
908,99,94241,PROMOCOES,5713,9,Friday,2025-11-07 09:30:37,1,comparador
909,99,100283,CATALOGO,11013,9,Friday,2025-11-07 09:30:43,1,comparador
910,99,112054,PROMOCOES,5590,9,Friday,2025-11-07 09:30:55,1,comparador
911,100,2894,INICIO,1530,20,Friday,2025-11-07 20:52:41,1,curioso
912,100,4907,CATALOGO,6733,20,Friday,2025-11-07 20:52:43,1,curioso
913,100,12348,PROMOCOES,4784,20,Friday,2025-11-07 20:52:51,1,curioso
914,100,17297,CATALOGO,8140,20,Friday,2025-11-07 20:52:56,1,curioso
915,100,25820,PROMOCOES,5752,20,Friday,2025-11-07 20:53:04,1,curioso
916,100,32339,CATALOGO,5513,20,Friday,2025-11-07 20:53:11,1,curioso
917,100,38105,PROMOCOES,5031,20,Friday,2025-11-07 20:53:17,1,curioso
918,100,43850,CATALOGO,7853,20,Friday,2025-11-07 20:53:22,1,curioso
919,101,2090,INICIO,300,12,Friday,2025-11-21 12:58:28,1,engajado
920,101,2684,CATALOGO,5540,12,Friday,2025-11-21 12:58:28,1,engajado
921,101,8551,PROMOCOES,6799,12,Friday,2025-11-21 12:58:34,1,engajado
922,101,16137,CATALOGO,8528,12,Friday,2025-11-21 12:58:42,1,engajado
923,101,25072,PROMOCOES,12308,12,Friday,2025-11-21 12:58:51,1,engajado
924,101,37665,CATALOGO,5110,12,Friday,2025-11-21 12:59:03,1,engajado
925,101,43357,CATALOGO,11604,12,Friday,2025-11-21 12:59:09,1,engajado
926,101,55248,PROMOCOES,14445,12,Friday,2025-11-21 12:59:21,1,engajado
927,101,70136,CATALOGO,12493,12,Friday,2025-11-21 12:59:36,1,engajado
928,101,83043,PROMOCOES,11100,12,Friday,2025-11-21 12:59:49,1,engajado
929,101,94582,CATALOGO,8164,12,Friday,2025-11-21 13:00:00,1,engajado
930,101,102966,PROMOCOES,7284,12,Friday,2025-11-21 13:00:08,1,engajado
931,101,110999,CATALOGO,13444,12,Friday,2025-11-21 13:00:16,1,engajado
932,101,124742,PROMOCOES,8604,12,Friday,2025-11-21 13:00:30,1,engajado
933,102,2832,INICIO,3554,10,Sunday,2025-11-02 10:12:23,1,curioso
934,102,6670,PROMOCOES,4930,10,Sunday,2025-11-02 10:12:27,1,curioso
935,102,12199,CATALOGO,9160,10,Sunday,2025-11-02 10:12:33,1,curioso
936,102,21518,INICIO,2927,10,Sunday,2025-11-02 10:12:42,1,curioso
937,102,24825,CATALOGO,7482,10,Sunday,2025-11-02 10:12:45,1,curioso
938,102,32569,PROMOCOES,3055,10,Sunday,2025-11-02 10:12:53,1,curioso
939,102,35814,INICIO,2031,10,Sunday,2025-11-02 10:12:56,1,curioso
940,102,38384,PROMOCOES,5642,10,Sunday,2025-11-02 10:12:59,1,curioso
941,103,1280,INICIO,4625,13,Saturday,2025-11-22 13:48:54,1,curioso
942,103,6236,PROMOCOES,5063,13,Saturday,2025-11-22 13:48:59,1,curioso
943,103,11751,CATALOGO,9362,13,Saturday,2025-11-22 13:49:04,1,curioso
944,103,21526,INICIO,3711,13,Saturday,2025-11-22 13:49:14,1,curioso
945,103,25383,CATALOGO,5976,13,Saturday,2025-11-22 13:49:18,1,curioso
946,103,32069,PROMOCOES,7340,13,Saturday,2025-11-22 13:49:25,1,curioso
947,103,39953,CATALOGO,9289,13,Saturday,2025-11-22 13:49:32,1,curioso
948,103,49843,PROMOCOES,4960,13,Saturday,2025-11-22 13:49:42,1,curioso
949,103,55095,INICIO,4524,13,Saturday,2025-11-22 13:49:48,1,curioso
950,104,653,INICIO,2485,20,Tuesday,2025-11-04 20:10:07,1,engajado
951,104,3893,CATALOGO,10767,20,Tuesday,2025-11-04 20:10:10,1,engajado
952,104,14809,PROMOCOES,8794,20,Tuesday,2025-11-04 20:10:21,1,engajado
953,104,24372,CATALOGO,13893,20,Tuesday,2025-11-04 20:10:31,1,engajado
954,104,38819,PROMOCOES,9444,20,Tuesday,2025-11-04 20:10:45,1,engajado
955,104,48923,CATALOGO,11191,20,Tuesday,2025-11-04 20:10:55,1,engajado
956,104,60859,INICIO,3028,20,Tuesday,2025-11-04 20:11:07,1,engajado
957,104,64417,CATALOGO,10341,20,Tuesday,2025-11-04 20:11:11,1,engajado
958,104,75478,PROMOCOES,6970,20,Tuesday,2025-11-04 20:11:22,1,engajado
959,104,82976,CATALOGO,17036,20,Tuesday,2025-11-04 20:11:29,1,engajado
960,104,100232,PROMOCOES,11926,20,Tuesday,2025-11-04 20:11:47,1,engajado
961,104,112366,CATALOGO,6625,20,Tuesday,2025-11-04 20:11:59,1,engajado
962,104,119626,PROMOCOES,5707,20,Tuesday,2025-11-04 20:12:06,1,engajado
963,105,1854,INICIO,3430,15,Saturday,2025-11-01 15:45:00,1,curioso
964,105,5497,PROMOCOES,5051,15,Saturday,2025-11-01 15:45:04,1,curioso
965,105,11333,CATALOGO,11129,15,Saturday,2025-11-01 15:45:10,1,curioso
966,105,22638,PROMOCOES,4185,15,Saturday,2025-11-01 15:45:21,1,curioso
967,105,27026,PROMOCOES,3978,15,Saturday,2025-11-01 15:45:26,1,curioso
968,105,31407,CATALOGO,4824,15,Saturday,2025-11-01 15:45:30,1,curioso
969,105,36382,INICIO,3129,15,Saturday,2025-11-01 15:45:35,1,curioso
970,105,39908,CATALOGO,7631,15,Saturday,2025-11-01 15:45:38,1,curioso
971,106,1198,INICIO,6945,8,Monday,2025-11-03 08:00:55,1,engajado
972,106,8517,PROMOCOES,4401,8,Monday,2025-11-03 08:01:02,1,engajado
973,106,13113,CATALOGO,10918,8,Monday,2025-11-03 08:01:07,1,engajado
974,106,24540,PROMOCOES,10231,8,Monday,2025-11-03 08:01:18,1,engajado
975,106,35149,CATALOGO,10317,8,Monday,2025-11-03 08:01:29,1,engajado
976,106,45997,PROMOCOES,5819,8,Monday,2025-11-03 08:01:39,1,engajado
977,106,52086,INICIO,3826,8,Monday,2025-11-03 08:01:46,1,engajado
978,106,56175,CATALOGO,10688,8,Monday,2025-11-03 08:01:50,1,engajado
979,106,67567,PROMOCOES,6076,8,Monday,2025-11-03 08:02:01,1,engajado
980,106,74368,CATALOGO,10197,8,Monday,2025-11-03 08:02:08,1,engajado
981,107,962,INICIO,1730,11,Thursday,2025-11-27 11:30:58,1,comparador
982,107,3462,CATALOGO,10460,11,Thursday,2025-11-27 11:31:01,1,comparador
983,107,14716,PROMOCOES,7807,11,Thursday,2025-11-27 11:31:12,1,comparador
984,107,22852,PROMOCOES,3191,11,Thursday,2025-11-27 11:31:20,1,comparador
985,107,26828,CATALOGO,4694,11,Thursday,2025-11-27 11:31:24,1,comparador
986,107,32255,CATALOGO,9360,11,Thursday,2025-11-27 11:31:30,1,comparador
987,107,42392,PROMOCOES,3599,11,Thursday,2025-11-27 11:31:40,1,comparador
988,107,46747,CATALOGO,10585,11,Thursday,2025-11-27 11:31:44,1,comparador
989,107,58003,PROMOCOES,7651,11,Thursday,2025-11-27 11:31:56,1,comparador
990,107,65914,CATALOGO,9651,11,Thursday,2025-11-27 11:32:03,1,comparador
991,107,76145,PROMOCOES,8806,11,Thursday,2025-11-27 11:32:14,1,comparador
992,107,85554,CATALOGO,8990,11,Thursday,2025-11-27 11:32:23,1,comparador
993,107,94982,PROMOCOES,10023,11,Thursday,2025-11-27 11:32:32,1,comparador
994,107,105763,CATALOGO,10772,11,Thursday,2025-11-27 11:32:43,1,comparador
995,107,116875,CATALOGO,5711,11,Thursday,2025-11-27 11:32:54,1,comparador
996,107,122776,PROMOCOES,9344,11,Thursday,2025-11-27 11:33:00,1,comparador
997,107,132677,CATALOGO,15745,11,Thursday,2025-11-27 11:33:10,1,comparador
998,108,1747,INICIO,2799,10,Monday,2025-11-17 10:50:39,1,curioso
999,108,5221,CATALOGO,4098,10,Monday,2025-11-17 10:50:43,1,curioso
1000,108,9791,PROMOCOES,1762,10,Monday,2025-11-17 10:50:47,1,curioso
1001,108,11881,CATALOGO,4896,10,Monday,2025-11-17 10:50:49,1,curioso
1002,108,17491,PROMOCOES,7229,10,Monday,2025-11-17 10:50:55,1,curioso
1003,108,25492,CATALOGO,5917,10,Monday,2025-11-17 10:51:03,1,curioso
1004,108,32183,CATALOGO,7332,10,Monday,2025-11-17 10:51:10,1,curioso
1005,108,39964,PROMOCOES,3203,10,Monday,2025-11-17 10:51:17,1,curioso
